url,date,summary,hiring market,consumer spending,economic growth,material prices
https://www.minneapolisfed.org/beige-book-reports/2018/2018-01-su,2018-1,"{'consumer spending': 7, 'economic growth': 8, 'extract': 'Overall Economic Activity\nReports from the 12 Federal Reserve Districts indicated that the economy continued to expand from late November through the end of the year, with 11 Districts reporting modest to moderate gains and Dallas recording a robust increase. The outlook for 2018 remains optimistic for a majority of contacts across the country. Most Districts reported that non-auto retail sales expanded since the last report and that auto sales were mixed. Some retailers highlighted that holiday sales were higher than expected. Residential real estate activity remained constrained across the country. Most Districts reported little growth in home sales due to limited housing inventory. Nonresidential activity continued to experience slight growth. Most manufacturers reported modest growth in overall business conditions. Reports indicated that some manufacturers increased capital expenditures over the reporting period. Most reporting Districts noted continued growth in transportation activity. Loan volumes in many Districts were steady. Among reporting Districts, agricultural conditions were mixed and energy contacts described a slight uptick in activity.\nEmployment and Wages\nOn balance, employment continued to grow at a modest pace since the previous report. Most Districts cited on-going labor market tightness and challenges finding qualified workers across skills and sectors, which, in some instances, was described as constraining growth. Several Districts noted elevated demand for manufacturing and construction labor. Most Districts said that wages increased at a modest pace. A few Districts observed that firms were raising wages in a broader range of industries and positions since the previous report. Some Districts reported that firms expect wages to increase in the months ahead.\nPrices\nMost Districts reported modest to moderate price growth since the last report; exceptions were Chicago, which noted that prices increased only slightly while San Francisco noted price inflation was down slightly. Reports of pricing pressures were mixed across the country although several Districts noted increases in manufacturing, construction, or transportation input costs. Firms in some Districts noted an ability to increase selling prices. Retailers in some Districts reported modest price increases and there were reports of rising home prices across most of the country. Agriculture and energy commodity prices were mixed.', 'hiring market': 6, 'material prices': 5}",6.0,7.0,8.0,5.0
https://www.minneapolisfed.org/beige-book-reports/2018/2018-03-su,2018-3,"{'consumer spending': 6, 'economic growth': 7, 'extract': 'Overall Economic ActivityEconomic activity expanded at a modest to moderate pace across the 12 Federal Reserve Districts in January and February. Consumer spending was mixed, as non-auto retail sales increased in just over half of the Districts while auto sales declined or were flat in every District. Tourism activity was broadly solid, with Atlanta and Richmond recording robust growth in this sector. On balance, Districts reported modest growth in home sales and construction, with the latter constrained by shortages of labor and materials. Conditions in the nonresidential real estate market improved moderately since the previous report, with robust construction activity noted in three Districts. Commercial rents in and around New York City were up significantly, according to contacts in the area. Increases in production were broad based across manufacturing sectors, with all but one District noting at least modest growth in activity. Loan volumes were generally flat, with a handful of Districts noting a modest decrease in delinquency rates. Among reporting Districts, agricultural sector activity was mixed but flat overall. Contacts in natural resource sectors saw modestly improving industry conditions, except in the Minneapolis District, where energy and mining activity was robust.Employment and WagesOn balance, employment grew at a moderate pace since the previous report. Across the country, contacts observed persistent labor market tightness and brisk demand for qualified workers, as well as increased activity at staffing placement services. Several Districts reported continued worker shortages across most sectors, with contacts often mentioning shortages in the construction, information technology, and manufacturing sectors. In many Districts, wage growth picked up to a moderate pace. Most Districts saw employers raise wages and expand benefit packages in response to tight labor market conditions. Contacts in a few Districts conveyed reports of modest increases in compensation following passage of the Tax Cuts and Jobs Act.PricesPrices increased in all Districts, and most reports noted moderate inflation. Four Districts saw a marked increase in steel prices, due in part to a decline in foreign competition. Price growth for building materials such as lumber picked up, stemming from an uptick in construction activity. Several Districts reported moderate increases in broad transportation costs, caused primarily by higher fuel costs that boosted freight rates. Home and commercial lease prices rose across most of the country.', 'hiring market': 8, 'material prices': 7}",8.0,6.0,7.0,7.0
https://www.minneapolisfed.org/beige-book-reports/2018/2018-04-su,2018-4,"{'consumer spending': 7, 'economic growth': 7, 'extract': 'Overall Economic Activity\nEconomic activity continued to expand at a modest to moderate pace across the 12 Federal Reserve Districts in March and early April. Outlooks remained positive, but contacts in various sectors including manufacturing, agriculture, and transportation expressed concern about the newly imposed and/or proposed tariffs. Consumer spending rose in most regions, with gains noted for nonauto retail sales and tourism, but mixed results for vehicle sales. Manufacturing activity grew moderately, and demand for nonfinancial services was mostly solid. Residential construction and real estate activity expanded further, although low home inventories continued to constrain sales in several Districts. Loan demand increased, and commercial real estate activity and construction improved since the last report. Transportation services activity expanded in over half of the reporting Districts, buoyed by increases in port traffic and/or air, rail and/or trucking shipments. Agricultural conditions were little changed or worsened on net, in part due to persistent drought conditions. Contacts in the energy sector cited a pickup in activity, except in the Richmond District, where coal production was flat and natural gas production dipped slightly.\nEmployment and Wages\nWidespread employment growth continued, with most Districts characterizing growth as modest to moderate. Labor markets across the country remained tight, restraining job gains in some regions. Contacts continued to note difficulty finding qualified candidates across a broad array of industries and skill levels. Reports of labor shortages over the reporting period were most often cited in high-skill positions, including engineering, information technology, and health care, as well as in construction and transportation. Businesses were responding to labor shortages in a variety of ways, from raising pay to enhancing training to increasing their use of overtime and/or automation, among other strategies. Upward wage pressures persisted but generally did not escalate; most Districts reported wage growth as only modest.\nPrices\nPrices increased across all Districts, generally at a moderate pace. There were widespread reports that steel prices rose, sometimes dramatically, due to the new tariff. Prices for building materials continued to rise briskly, especially for lumber, drywall, and concrete. Transportation costs also generally rose, with contacts citing higher fuel prices and shortages of truck drivers as the primary causes. There were scattered reports of companies successfully passing through price increases to customers in manufacturing, information technology, transportation, and construction. Businesses generally anticipate further price increases in the months ahead, particularly for steel and building materials.', 'hiring market': 6, 'material prices': 8}",6.0,7.0,7.0,8.0
https://www.minneapolisfed.org/beige-book-reports/2018/2018-05-su,2018-5,"{'consumer spending': 5, 'economic growth': 7, 'extract': 'Overall Economic Activity\nEconomic activity expanded moderately in late April and early May with few shifts in the pattern of growth. The Dallas District was an exception, where overall economic activity sped up to a solid pace. Manufacturing shifted into higher gear with more than half of the Districts reporting a pickup in industrial activity and a third of the Districts classifying activity as ""strong."" Fabricated metals, heavy industrial machinery, and electronics equipment were noted as areas of strength. Rising goods production led to higher freight volumes for transportation firms. By contrast, consumer spending was soft. Nonauto retail sales growth moderated somewhat and auto sales were flat, although there was considerable variation by District and vehicle type. In banking, demand for loans ticked higher and banks reported that increased competition had led to higher deposit rates. Delinquency rates were mostly stable at low levels. Homebuilding and home sales increased modestly, on net, and nonresidential construction continued at a moderate pace. Contacts noted some concern about the uncertainty of international trade policy. Still, outlooks for near term growth were generally upbeat.\nEmployment and Wages\nEmployment rose at a modest to moderate rate across most Districts. Again, the Dallas District was the exception, where solid and widespread employment growth was reported. Labor market conditions remained tight across the country, and contacts continued to report difficulty filling positions across skill levels. Shortages of qualified workers were reported in various specialized trades and occupations, including truck drivers, sales personnel, carpenters, electricians, painters, and information technology professionals. Many firms responded to talent shortages by increasing wages as well as the generosity of their compensation packages. In the aggregate, however, wage increases remained modest in most Districts. Contacts in some Districts expected similar employment and wage gains in the coming months.\nPrices\nPrices rose moderately in most Districts, while the remainder reported slight or modest increases. There were several reports of rising materials costs, notably for steel, aluminum, oil, oil derivatives, lumber, and cement. A few Districts noted that these reports of rising materials costs were becoming more common across contacts. Input cost increases, along with labor shortages in some sectors and strengthening demand, put upward pressure on prices in the transportation, construction, and manufacturing sectors. Some Districts also noted that their retail contacts were more able to pass along price increases to their customers than in the recent past.', 'hiring market': 6, 'material prices': 8}",6.0,5.0,7.0,8.0
https://www.minneapolisfed.org/beige-book-reports/2018/2018-07-su,2018-7,"{'consumer spending': 8, 'economic growth': 7, 'extract': 'Overall Economic Activity\nEconomic activity continued to expand across the United States, with 10 of the 12 Federal Reserve Districts reporting moderate or modest growth. The outliers were the Dallas District, which reported strong growth driven in part by the energy sector, and the St. Louis District where growth was described as slight. Manufacturers in all Districts expressed concern about tariffs and in many Districts reported higher prices and supply disruptions that they attributed to the new trade policies. All Districts reported that labor markets were tight and many said that the inability to find workers constrained growth. Consumer spending was up in all Districts with particular strength in Dallas and Richmond. Contacts reported higher input prices and shrinking margins. Six Districts specifically mentioned trucking capacity as an issue and attributed it to a shortage of commercial drivers. Contacts in several Districts reported slow growth in existing home sales but were not overly concerned about rising interest rates. Commercial real estate was largely unchanged.\nEmployment and Wages\nEmployment continued to rise at a modest to moderate pace in most Districts. Labor markets were described as tight, with most Districts reporting firms had difficulty finding qualified labor. Shortages were cited across a wide range of occupations, including highly skilled engineers, specialized construction and manufacturing workers, IT professionals, and truck drivers; some Districts indicated labor shortages were constraining growth. Districts noted firms were adding work hours, strengthening retention efforts, partnering with local schools, and converting temporary workers to permanent, as well as raising compensation to attract and retain employees. On balance, wage increases were modest to moderate, with some differences across sectors; a couple of Districts cited a pickup in the pace of wage growth.\nPrices\nPrices increased in all Districts at a pace that was modest to moderate on average; reports showed upticks in inflation in several Districts. The prices of key inputs rose further, including fuel, construction materials, freight, and metals; a few Districts described these input price pressures as elevated or strong. Tariffs contributed to the increases for metals and lumber. However, the extent of pass-through from input to consumer prices remained slight to moderate. Movements in agricultural commodities prices were mixed across products and Districts. Pricing pressures are expected to intensify further moving forward in some Districts, while in others the outlook is for stable price increases at a modest to moderate pace.', 'hiring market': 6, 'material prices': 6}",6.0,8.0,7.0,6.0
https://www.minneapolisfed.org/beige-book-reports/2018/2018-09-su,2018-9,"{'consumer spending': 7, 'economic growth': 6, 'extract': ""Reports from the Federal Reserve Districts suggested that the economy expanded at a moderate pace through the end of August. Dallas reported relatively brisk growth, while Philadelphia, St. Louis, and Kansas City indicated somewhat below average growth. Consumer spending continued to grow at a modest pace since the last report, and tourism activity expanded, to varying degrees, across the nation. Manufacturing activity grew at a moderate rate in most Districts, though St. Louis described business as little changed and Richmond reported a decline in activity. Transportation activity expanded, with a few Districts characterizing growth as robust. Home construction activity was mixed but up modestly, on balance. However, home sales were somewhat softer, on balance--in some cases due to reduced demand, in others due more to low inventories. Commercial real estate construction was also mixed, while both sales and leasing activity expanded modestly. Lending activity grew throughout the nation. Some Districts noted weakness in agricultural conditions. Businesses generally remained optimistic about the near-term outlook, though most Districts noted concern and uncertainty about trade tensions--particularly though not only among manufacturers. A number of Districts noted that such concerns had prompted some businesses to scale back or postpone capital investment. \n\nLabor markets continued to be characterized as tight throughout the country, with most Districts reporting widespread shortages. While construction workers, truck drivers, engineers, and other high-skill workers remained in short supply, a number of Districts also noted shortages of lower-skill workers at restaurants, retailers, and other types of firms. Employment grew modestly or moderately across most of the nation, though Dallas noted robust job growth, while three Districts reported little change that partly reflected a dearth of applicants. Six of the twelve Districts cited instances in which labor shortages were constraining sales or delaying projects. Wage growth was mostly characterized as modest or moderate, though a number of Districts cited steep wage hikes for construction workers. Some Districts indicated that businesses were increasingly using benefits--such as vacation time, flexible schedules, and bonuses--to attract and retain workers, as well as putting more resources into training. \n\nPrices of final goods and services continued to rise at a modest to moderate pace in most Districts, though there were some signs of a deceleration. All Districts noted fairly widespread input price pressures, particularly for construction materials and freight transportation. Tariffs were reported to be contributing to rising input costs, mainly for manufacturers. Businesses' input costs have generally been rising more rapidly than selling prices, though there have been increased efforts to pass along cost hikes to customers. A few Districts noted some increase in inflation expectations."", 'hiring market': 8, 'material prices': 6}",8.0,7.0,6.0,6.0
https://www.minneapolisfed.org/beige-book-reports/2018/2018-10-su,2018-10,"{'consumer spending': 7, 'economic growth': 7, 'extract': 'Overall Economic ActivityEconomic activity expanded across the United States, with the majority of Federal Reserve Districts reporting modest to moderate growth. New York and St. Louis indicated slight growth, overall, while Dallas reported robust growth driven by strong manufacturing, retail, and nonfinancial services activity. On balance, manufacturers reported moderate output growth; however, several Districts indicated that firms faced rising materials and shipping costs, uncertainties over the trade environment, and/or difficulties finding qualified workers. Demand for transportation services remained strong. Labor shortages were broadly noted and were linked to wage increases and/or constrained growth. Reports on commercial and residential real estate were mixed, although several Districts saw rising home prices and low levels of inventory. Overall, consumer spending increased at a modest pace while consumer price growth ranged from modest to moderate. Travel and tourism generally picked up with a notable exception of North and South Carolina, where Hurricane Florence deterred tourism. Agricultural conditions were mixed as rainy weather helped some farmers but caused delays and crop damages for others, including the loss of crops and livestock due to Hurricane Florence.Employment and WagesEmployment expanded modestly or moderately across most of the nation; San Francisco reported robust growth while three Districts reported little to no change. Employers throughout the country continued to report tight labor markets and difficulties finding qualified workers, including highly skilled engineers, finance and sales professionals, construction and manufacturing workers, IT professionals, and truck drivers. A couple of Districts reported that worker shortages were restraining growth in some sectors. Many firms reported high turnover rates and difficulties retaining employees. Some businesses implemented non-wage strategies to recruit and retain workers, such as giving signing bonuses, offering flexible work schedules, and increasing vacation allowances. Wage growth was mostly characterized as modest or moderate, though Dallas reported robust growth. Most businesses expected labor demand to increase modestly in the next six months, and looked for modest to moderate wage growth.PricesPrices continued to rise, growing at a modest to moderate pace in all Districts. Manufacturers reported raising prices of finished goods out of necessity as costs of raw materials such as metals rose, which they attributed to tariffs. Construction contract prices increased to cover rising costs of labor and materials. Retailers and wholesalers in some Districts raised selling prices as they continued to see increased costs in transportation and also worried about impending cost increases resulting from tariffs. Districts reported rising oil and fuel prices but gave mixed reports on movement of agricultural commodity prices.', 'hiring market': 4, 'material prices': 8}",4.0,7.0,7.0,8.0
https://www.minneapolisfed.org/beige-book-reports/2018/2018-12-su,2018-12,"{'consumer spending': 6, 'economic growth': 6, 'extract': 'Most of the twelve Federal Reserve Districts reported that their economies expanded at a modest or moderate pace from mid-October through late November, though both Dallas and Philadelphia noted slower growth compared with the prior Beige Book period. St. Louis and Kansas City noted just slight growth. On balance, consumer spending held steady – District reports on growth of nonauto retail sales appeared somewhat weaker while auto sales tended to improve, particularly for used cars. Tourism reports varied but generally kept pace with the economy. Tariffs remained a concern for manufacturers, but a majority of Districts continued to report moderate growth in the sector. All Districts reported growth in nonfinancial services – ranging from slight to strong. New home construction and existing home sales tended to decline or hold steady, while construction and leasing of nonresidential structures tended to rise or remain flat. Overall, lending volumes grew modestly, although a few Districts noted some slowing. Agricultural conditions and farm incomes were mixed; some Districts noted impacts from excessive rainfall and from tariffs, which have constrained demand. Most energy sectors saw little change or modest growth. Most Districts reported that firms remained positive; however, optimism has waned in some as contacts cited increased uncertainty from impacts of tariffs, rising interest rates, and labor market constraints.Labor markets tightened further across a broad range of occupations. Over half of the Districts cited firms for which employment, production, and sometimes capacity expansion had been constrained by an inability to attract and retain qualified workers. In fact, several Chicago firms reported that some employees have simply quit – with no notice nor means of contact. Partly as a consequence of labor shortages, most Districts reported that employment growth leaned to the slower side of a modest to moderate pace. Conversely, most Districts reported that wage growth tended to the higher side of a modest to moderate pace. In addition to raising wages, most Districts noted examples of firms enhancing nonwage benefits, including health benefits, profit-sharing, bonuses, and paid vacation days.On balance, prices rose at a modest pace in most Districts, although a few noted moderate increases. Nearly all reported that input costs rose faster than final goods prices. Reports of tariff-induced cost increases have spread more broadly from manufacturers and contractors to retailers and restaurants. Local growing conditions caused prices to vary across farm products and among Districts, but reported soybean prices were typically lower. Several Districts noted falling oil and fuel prices, as well as rising freight costs. House prices continued to rise in a majority of markets.', 'hiring market': 4, 'material prices': 7}",4.0,6.0,6.0,7.0
https://www.minneapolisfed.org/beige-book-reports/2019/2019-01-su,2019-1,"{'consumer spending': 7, 'economic growth': 6, 'extract': ""Overall Economic ActivityEconomic activity increased in most of the U.S., with eight of twelve Federal Reserve Districts reporting modest to moderate growth. Nonauto retail sales grew modestly, as several Districts reported more holiday traffic compared with last year. Auto sales were flat on balance. The majority of Districts indicated that manufacturing expanded, but that growth had slowed, particularly in the auto and energy sectors. New home construction and existing home sales were little changed, with several Districts reporting that sales were limited by rising prices and low inventory. Commercial real estate activity was also little changed on balance. Most Districts reported modest to moderate growth in activity in the nonfinancial services sector, though a few Districts noted that growth there had slowed. The energy sector expanded at a slower pace, and lower energy prices contributed to a pullback in the industry's capital spending expectations. The agriculture sector struggled as prices generally remained low despite recent increases. Overall, lending volumes grew modestly, though a few Districts noted that growth had slowed. Outlooks generally remained positive, but many Districts reported that contacts had become less optimistic in response to increased financial market volatility, rising short-term interest rates, falling energy prices, and elevated trade and political uncertainty.Employment and WagesEmployment increased in most of the country, with a plurality of Districts reporting modest growth. All Districts noted that labor markets were tight and that firms were struggling to find workers at any skill level. Minneapolis indicated that construction firms had turned down business because they could not find workers, and Atlanta reported that a few contacts were either actively overstaffing or retaining employees through lulls in demand in anticipation of future growth. Wages grew throughout the country, with the majority of Districts reporting moderate gains. Wages increased across skill levels, and numerous Districts highlighted rising entry-level wages as firms sought to attract and retain workers and as new minimum wage laws came into effect.PricesThe majority of Districts reported modest to moderate increases in prices. Most Districts indicated that firms' input costs had risen, but reports were mixed on whether they could pass the higher costs on to customers. Reports often cited rising materials and freight prices as sources of cost increases, and a number of Districts said that higher tariffs were also a factor. While prices of most inputs were up, several Districts noted that fuel costs had gone down. A number of Districts reported rising home prices, while prices for commercial and industrial space either increased or were flat. Prices for agricultural commodities were generally somewhat higher."", 'hiring market': 8, 'material prices': 6}",8.0,7.0,6.0,6.0
https://www.minneapolisfed.org/beige-book-reports/2019/2019-03-su,2019-3,"{'consumer spending': 6, 'economic growth': 6, 'extract': 'Economic activity continued to expand in late January and February, with ten Districts reporting slight-to-moderate growth, and Philadelphia and St. Louis reporting flat economic conditions. About half of the Districts noted that the government shutdown had led to slower economic activity in some sectors including retail, auto sales, tourism, real estate, restaurants, manufacturing, and staffing services. Consumer spending activity was mixed across the country, with contacts from several Districts attributing lower retail and auto sales to harsh winter weather and to higher costs of credit. Manufacturing activity strengthened on balance, but numerous manufacturing contacts conveyed concerns about weakening global demand, higher costs due to tariffs, and ongoing trade policy uncertainty. Activity in the nonfinancial services sector increased at a modest-to-moderate pace in most Districts, driven in part by growth in the professional, scientific, and technical services sub-sector. Residential construction activity was steady or slightly higher across most of the U.S., but residential home sales were generally lower. Several real estate contacts noted that inventories had risen slightly but remained historically low, while home prices continued to appreciate but at a slightly slower pace. Agricultural conditions remained weak, and energy activity was mixed across Districts. Employment increased in most Districts, with modest-to-moderate gains in a majority of Districts and steady to slightly higher employment in the rest. Labor markets remained tight for all skill levels, including notable worker shortages for positions relating to information technology, manufacturing, trucking, restaurants, and construction. Contacts reported labor shortages were restricting employment growth in some areas. Contacts in the higher education sector from the St. Louis District indicated falling enrollment as potential students were increasingly choosing to enter the labor market. Wages continued to increase for both low- and high-skilled positions across the nation, and a majority of Districts reported moderately higher wages. In addition, contacts in about half of the Districts noted rising non-wage forms of employee compensation, including bonuses, relocation assistance, vacation time, and flexible work arrangements. Prices continued to increase at a modest-to-moderate pace, with several Districts noting faster growth for input prices than selling prices. The ability to pass on higher input costs to consumers varied by region and industry, and a few Districts noted that demand and the level of industry competition played a role in this variance. A few Districts continued to report upward price pressures from tariffs on certain goods and services. However, several Districts noted that the price of steel, which has been impacted by tariffs, had stabilized or fallen recently. In addition, energy costs, including fuel, declined in some areas. Agriculture commodity prices were mixed, though soybeans and dairy prices were notably weak.', 'hiring market': 7, 'material prices': 5}",7.0,6.0,6.0,5.0
https://www.minneapolisfed.org/beige-book-reports/2019/2019-04-su,2019-4,"{'consumer spending': 5, 'economic growth': 6, 'extract': 'Overall Economic Activity\nEconomic activity expanded at a slight-to-moderate pace in March and early April. While most Districts reported that growth continued at a similar pace as the previous report, a few Districts reported some strengthening. There was little change in the outlook among contacts in reporting Districts, with those expecting slight-to-modest growth in the months ahead. Reports on consumer spending were mixed but suggested sluggish sales for both general retailers and auto dealers. Reports on tourism were generally more upbeat. Reports on loan demand were mixed, but indicated steady growth. Reports on manufacturing activity were favorable, although contacts in many Districts noted trade-related uncertainty. Most Districts reported stronger home sales, although some Districts noted low demand for higher-priced homes. Among reporting Districts, agricultural conditions remained weak, with contacts expressing concerns over the impact of current and future rainfall and flooding.\nEmployment and Wages\nEmployment continued to increase nationwide, with nine Districts reporting modest or moderate growth and the other three reporting slight growth. While contacts reported gains across a variety of industries, employment increases were most highly concentrated in high-skilled jobs. However, labor markets remained tight, restraining the rate of growth. A majority of Districts cited shortages of skilled laborers, most commonly in manufacturing and construction. Contacts also reported some difficulties finding qualified workers for technical and professional positions. Many Districts reported that firms have offered perks such as bonuses and expanded benefits packages in order to attract and retain employees. This tight labor market also led to continued wage pressures, as most Districts reported moderate wage growth. Wages for both skilled and unskilled positions generally grew at about the same pace as earlier this year.\nPrices\nOn balance, prices have risen modestly since the previous report. Input costs increased in the modest-to-moderate range. Tariffs, freight costs, and rising wages were often cited as key factors driving this trend. The ability of firms to pass increased input costs on to consumers was mixed. Changes in material costs were likewise mixed, with several Districts noting increases in metal prices and decreases in lumber prices. Construction firms across most Districts nevertheless reported net increases in material costs, with several also reporting passing those costs on to their customers. Some Districts noted increasing fuel prices, while others noted increasing oil prices and decreasing natural gas prices. Crop price pressures generally remain historically low, but price changes since the last report have varied by commodity.', 'hiring market': 7, 'material prices': 6}",7.0,5.0,6.0,6.0
https://www.minneapolisfed.org/beige-book-reports/2019/2019-06-su,2019-6,"{'consumer spending': 7, 'economic growth': 6, 'extract': 'Overall Economic Activity\nEconomic activity expanded at a modest pace overall from April through mid-May, a slight improvement over the previous period. Almost all Districts reported some growth, and a few saw moderate gains in activity. Manufacturing reports were generally positive, but some Districts noted signs of slowing activity and a more uncertain outlook among contacts. Residential construction and real estate both showed overall growth, but both sectors saw wide variation in sentiment across Districts. Reports on consumer spending were generally positive but tempered. Tourism activity was stronger, especially in the Southeast, but vehicle sales were lower, according to reporting Districts. Loan demand was mixed but indicated growth. Agricultural conditions remained weak overall, but a few Districts reported some improvements. The outlook for the coming months was solidly positive but modest, with little variation among reporting Districts.\nEmployment and Wages\nEmployment continued to increase nationwide, with most Districts reporting modest or moderate job growth and others reporting slight growth, an assessment similar to the previous reporting period. Solid hiring demand was noted for retail, business services, technical, manufacturing, and construction jobs and by staffing agencies in general. However, stronger employment growth continued to be constrained by tight labor markets, with Districts citing shortages of both high- and low-skill workers. Competition for workers reportedly applied some wage pressures across a wide range of occupations and induced improvements in benefits to attract more workers and to improve retention of existing employees, according to several Districts. However, overall wage pressures remained relatively subdued given low unemployment rates; a majority of Districts reported modest or moderate wage growth.\nPrices\nOverall prices continued to increase at a modest pace in most Districts since the previous report. While several Districts noted faster growth in input prices than in final selling prices, firms generally reported input cost increases in the modest-to-moderate range. Contacts in several Districts reported higher freight prices. Reports from manufacturers on input prices were mixed, with some Districts citing an easing in steel and other metals prices, while contacts in others noted that raw materials prices remained elevated. Construction materials prices, including those for lumber, also eased in several Districts. Retailers generally reported flat to slightly increased selling prices. Despite increases for certain agricultural commodities, prices remained low relative to historical levels.', 'hiring market': 8, 'material prices': 5}",8.0,7.0,6.0,5.0
https://www.minneapolisfed.org/beige-book-reports/2019/2019-07-su,2019-7,"{'consumer spending': 7, 'economic growth': 6, 'extract': 'Economic activity continued to expand at a modest pace overall from mid-May through early July, with little change from the prior reporting period. In most Districts, sales of retail goods increased slightly overall, although vehicle sales were flat. Activity in the nonfinancial services sector rose further. Tourism activity was broadly solid, with Atlanta and Richmond recording robust growth in this sector. Although some Districts continued to report healthy expansion in the transportation sector, others noted that activity declined modestly. On balance, home sales picked up somewhat, but residential construction activity was flat. Nonresidential construction activity increased or remained strong in most reporting Districts, and commercial rents rose. Manufacturing production was generally flat, but a few Districts noted a modest pickup in activity since the last reporting period. Agricultural output declined modestly following unusually heavy rainfall in some areas, and oil and gas production fell somewhat. Increased demand for loans was broad-based, with all but two Districts noting some growth in financing activity. The outlook generally was positive for the coming months, with expectations of continued modest growth, despite widespread concerns about the possible negative impact of trade-related uncertainty.', 'hiring market': 4, 'material prices': 5}",4.0,7.0,6.0,5.0
https://www.minneapolisfed.org/beige-book-reports/2019/2019-09-su,2019-9,"{'consumer spending': 6, 'economic growth': 6, 'extract': 'Overall Economic Activity\nOn balance, reports from Federal Reserve Districts suggested that the economy expanded at a modest pace through the end of August. Although concerns regarding tariffs and trade policy uncertainty continued, the majority of businesses remained optimistic about the near-term outlook. Reports on consumer spending were mixed, although auto sales for most Districts grew at a modest pace. Tourism activity since the previous report remained solid in most reporting Districts. On balance, transportation activity softened, which some reporting Districts attributed to slowing global demand and heightened trade tensions. Home sales remained constrained in the majority of Districts due primarily to low inventory levels, and new home construction activity remained flat. Commercial real estate construction and sales activity were steady, while the pace of leasing increased slightly over the prior period. Overall manufacturing activity was down slightly from the previous report. Among reporting Districts, agricultural conditions remained weak as a result of unfavorable weather conditions, low commodity prices, and trade-related uncertainties. Lending volumes grew modestly across several Districts. Reports on activity in the nonfinancial services sector were positive, with reporting Districts noting similar or improved activity from the last report.\nEmployment and Wages\nOverall, Districts indicated that employment grew at a modest pace, on par with the previous reporting period. While employment growth varied by industry, some Districts noted manufacturing employment was flat to down. Firms and staffing agencies universally cited tightness across various labor market segments and skill levels, which continued to constrain growth in overall business activity. On balance, Districts reported that the pace of wage growth remained modest to moderate, similar to the previous reporting period. Districts continued to report strong upward pressure on pay for entry-level and low-skill workers, as well as for technology, construction, and some professional services positions. In addition to wage increases, some Districts noted other efforts—such as enhanced benefits offerings, work arrangement flexibility, and signing bonuses—to attract and retain employees.\nPrices\nOn net, Districts indicated modest price increases since the last report. Retailers and manufacturers in some Districts reported slight increases in input costs. Although firms in some Districts noted an ability to pass along price increases, manufacturers relayed limited ability to raise prices. District reports on the impact of tariffs on pricing were mixed, with some Districts anticipating that the effects would not be felt for a few months.', 'hiring market': 7, 'material prices': 5}",7.0,6.0,6.0,5.0
https://www.minneapolisfed.org/beige-book-reports/2019/2019-10-su,2019-10,"{'consumer spending': 7, 'economic growth': 6, 'extract': 'Overall Economic Activity\nThe U.S. economy expanded at a slight to modest pace since the prior report as business activity varied across the country. Reports from Districts representing states in the southern and western U.S. generally were more upbeat than Districts representing the Midwest and Great Plains. Household spending was solid on balance: nonauto retail sales increased modestly, while light vehicle sales were generally robust. Tourism and travel-related spending was up modestly. Housing market conditions changed little. On the business spending side, nonresidential construction increased at a slightly slower yet still modest pace, while leasing activity advanced at a slow but steady rate. Manufacturing activity continued to edge lower. Contacts in some Districts suggested that persistent trade tensions and slower global growth weighed on activity. The early impact of a recent auto strike was limited. Freight shipments stabilized after falling during the previous reporting period. Bankers in many Districts reported moderately rising loan volumes, while activity in nonfinancial services increased solidly. Agricultural conditions deteriorated further due to the ongoing impacts of adverse weather, weak commodity prices, and trade disruptions. Business contacts mostly expect the economic expansion to continue; however, many lowered their outlooks for growth in the coming 6 to 12 months.\nEmployment and Wages\nOn balance, employment rose slightly amid reports of persistent worker shortages. Labor market tightness across skill levels and occupations was widely cited as a factor restraining hiring. Districts often reported relatively stronger demand for workers in the professional services and information technology industries. By contrast, hiring in freight and manufacturing was weak. A number of Districts reported that manufacturers reduced their headcounts because orders were soft. However, some firms were more concerned about the longer-term availability of workers and subsequently chose to reduce hours rather than staff levels. Wages rose moderately in most Districts, with upward pressure noted for lower-skill workers in the retail and hospitality industries and for higher-skill professional and technical workers. A number of smaller firms reported difficulty matching pay offers from larger firms. Broadly, employers continued to use nonwage approaches such as bonuses and benefits to attract and retain talent.\nPrices\nMost Districts characterized the recent pace of price increases as modest. Both retailers and manufacturers noted rising input costs, often for items subject to new tariffs, but retailers had relatively more success passing through these cost increases to their customers. Despite a recent increase in fuel costs, some reports suggested that shipping rates remained lower than they were earlier this year because of excess capacity in the industry.', 'hiring market': 5, 'material prices': 6}",5.0,7.0,6.0,6.0
